COLLEGE_ID,NAME,UNDERGRAD_POP,PCT_FED_LOAN,MEDIAN_GRAD_DEBT,SETTING
132900.0,University of the Pacific,3542.0,52.48%,$24245,Urban
125900.0,Palo Verde College,3496.0,0.0%,PrivacySuppressed,Rural
126000.0,Palomar College,21320.0,0.88%,$6949,Suburb
126100.0,Pasadena City College,25202.0,0.8%,$4500,Urban
1014900.0,Pepperdine University,3594.0,38.74%,$25843,Suburb
117200.0,Pitzer College,1074.0,35.78%,$14044.5,Suburb
2304300.0,Platt College-San Diego,178.0,61.88%,$21796,Urban
126200.0,Point Loma Nazarene University,3092.0,58.34%,$22883.5,Urban
117300.0,Pomona College,1567.0,12.67%,$13400,Suburb
126800.0,Porterville College,3304.0,0.0%,PrivacySuppressed,Urban
1298400.0,Professional Institute of Beauty,88.0,54.33%,PrivacySuppressed,Suburb
128400.0,Santa Ana College,25885.0,0.55%,$6000,Urban
4161700.0,Shasta School of Cosmetology,71.0,0.0%,PrivacySuppressed,Urban
132200.0,University of Redlands,3042.0,57.95%,$27000,Urban
118500.0,College of the Redwoods,3877.0,6.49%,$7950,Rural
720300.0,Salon Success Academy-Upland,162.0,67.89%,$7178,Suburb
1309500.0,Salon Success Academy-Corona,79.0,73.38%,$10556,Urban
126900.0,Rio Hondo College,17807.0,0.41%,PrivacySuppressed,Suburb
127000.0,Riverside City College,18234.0,1.71%,$7500,Urban
2179908.0,Argosy University-San Francisco Bay Area,90.0,53.15%,$30481,Suburb
1294200.0,Rosemead Beauty School,335.0,0.0%,PrivacySuppressed,Suburb
123300.0,Sacramento City College,19408.0,3.7%,$11762.5,Urban
891800.0,Saddleback College,17843.0,1.56%,$7250,Suburb
701200.0,Samuel Merritt University,821.0,60.16%,$18750,Urban
127300.0,San Diego City College,13055.0,2.68%,$4500,Urban
3010611.0,Golf Academy of America-San Diego,118.0,33.5%,$16710,Urban
127500.0,San Diego Mesa College,19856.0,1.43%,$4500,Urban
1182000.0,San Diego Miramar College,13213.0,1.3%,$4500,Urban
115100.0,San Diego State University,29781.0,30.84%,$15000,Urban
1039500.0,University of San Diego,5677.0,38.78%,$24000,Urban
394800.0,San Francisco Art Institute,296.0,55.62%,$25524,Urban
127800.0,San Francisco Conservatory of Music,205.0,52.66%,$27000,Urban
115400.0,San Francisco State University,25966.0,34.21%,$16711.5,Urban
132500.0,University of San Francisco,6796.0,47.09%,$25000,Urban
128000.0,San Joaquin Delta College,15003.0,3.44%,$6114,Urban
2120700.0,San Joaquin Valley College-Visalia,5239.0,61.4%,$12000,Rural
128100.0,William Jessup University,1188.0,69.36%,$20500,Rural
128200.0,San Jose City College,7719.0,1.28%,PrivacySuppressed,Urban
115500.0,San Jose State University,27591.0,31.97%,$15000,Urban
118100.0,College of San Mateo,7982.0,0.72%,$9000,Suburb
2577900.0,Santa Barbara Business College-Bakersfield,332.0,90.98%,$20993,Urban
2578000.0,Santa Barbara Business College-Santa Maria,78.0,72.12%,$20524,Urban
128500.0,Santa Barbara City College,13344.0,8.56%,$10000,Urban
132600.0,Santa Clara University,5481.0,26.85%,$21000,Urban
128600.0,Santa Monica College,27190.0,1.34%,$6500,Urban
128700.0,Santa Rosa Junior College,18012.0,1.31%,$7565,Urban
117400.0,Scripps College,1059.0,32.33%,$13750,Suburb
118600.0,College of the Sequoias,10727.0,1.39%,$4450,Urban
2359300.0,Shasta Bible College and Graduate School,42.0,28.26%,PrivacySuppressed,Urban
128900.0,Shasta College,7820.0,4.5%,$9386.5,Suburb
129000.0,Sierra College,16383.0,4.54%,PrivacySuppressed,Suburb
2064300.0,Sierra College of Beauty,137.0,0.0%,PrivacySuppressed,Urban
129100.0,Simpson University,708.0,92.15%,$17805,Urban
118700.0,College of the Siskiyous,1791.0,11.19%,$9822,Town
950900.0,Charles A Jones Career and Education Center,347.0,17.35%,$6500,Urban
771300.0,Skyline College,8084.0,0.79%,PrivacySuppressed,Suburb
127200.0,San Bernardino Valley College,11856.0,0.0%,PrivacySuppressed,Urban
130200.0,Saint Mary's College of California,2762.0,75.69%,$24687.5,Suburb
129200.0,Solano Community College,7962.0,1.89%,$9350,Suburb
115600.0,Sonoma State University,8633.0,39.52%,$17500,Suburb
2597300.0,South Baylo University,53.0,15.07%,PrivacySuppressed,Urban
2277400.0,South Coast College,263.0,64.9%,$20000,Urban
129300.0,Vanguard University of Southern California,1824.0,83.36%,$25000,Urban
807100.0,Concorde Career College-Garden Grove,577.0,72.07%,$9500,Suburb
129400.0,Southwestern College,16411.0,1.48%,PrivacySuppressed,Suburb
2075800.0,Southern California Institute of Architecture,262.0,46.18%,$31500,Urban
132800.0,University of Southern California,18942.0,31.05%,$22120,Urban
130900.0,Taft College,5704.0,0.0%,PrivacySuppressed,Town
2358000.0,Thomas Aquinas College,369.0,71.47%,$18000,Rural
3403300.0,Epic Bible College,143.0,89.47%,PrivacySuppressed,Suburb
2559300.0,United Education Institute-Huntington Park Campus,658.0,55.77%,$9500,Suburb
853700.0,Concorde Career College-San Bernardino,617.0,69.88%,$9500,Urban
760700.0,Concorde Career College-North Hollywood,671.0,67.58%,$9500,Urban
133400.0,Ventura College,12072.0,1.99%,$6500,Urban
133500.0,Victor Valley College,9534.0,0.0%,$5375,Urban
2242700.0,Berkeley City College,5445.0,1.84%,PrivacySuppressed,Urban
2504200.0,Walden University,6538.0,58.87%,$24028,Urban
2061600.0,Waynes College of Beauty,26.0,0.0%,PrivacySuppressed,Urban
117600.0,West Hills College-Coalinga,3031.0,4.88%,$7000,Town
859600.0,West Los Angeles College,9622.0,2.6%,PrivacySuppressed,Suburb
133800.0,West Valley College,6799.0,0.53%,PrivacySuppressed,Suburb
974800.0,Carrington College-Sacramento,1124.0,57.05%,$12125,Suburb
134100.0,Westmont College,1285.0,58.34%,$23250,Suburb
134200.0,Whittier College,1665.0,68.71%,$25000,Suburb
134300.0,Woodbury University,1023.0,59.33%,$31000,Urban
2262400.0,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,143.0,0.0%,PrivacySuppressed,Urban
134400.0,Yuba College,4889.0,0.0%,PrivacySuppressed,Suburb
2165200.0,The Salon Professional Academy-Grand Junction,62.0,55.45%,$11817.5,Urban
134500.0,Adams State University,1876.0,55.39%,$22500,Town
758200.0,Aims Community College,3689.0,10.88%,$7000,Urban
134600.0,Arapahoe Community College,8409.0,18.11%,$9750,Suburb
1267000.0,Bel-Rea Institute of Animal Technology,321.0,72.68%,$27026,Suburb
450300.0,Altierus Career College-Colorado Springs,86.0,38.21%,$7511,Urban
450800.0,University of Colorado Denver/Anschutz Medical Campus,11531.0,32.5%,$20500,Urban
450900.0,University of Colorado Colorado Springs,10344.0,45.34%,$21000,Urban
729700.0,Spartan College of Aeronautics and Technology,319.0,9.32%,$19197,Urban
137000.0,University of Colorado Boulder,28565.0,28.5%,$19500,Urban
940100.0,Colorado Christian University,4918.0,50.12%,$26000,Urban
134700.0,Colorado College,2091.0,34.27%,$20497.5,Urban
887100.0,Concorde Career College-Aurora,676.0,72.71%,$9500,Urban
2078900.0,The Art Institute of Colorado,611.0,68.68%,$29127.5,Urban
450600.0,Colorado Mountain College,3448.0,13.19%,$8500,Town
135900.0,Colorado Northwestern Community College,637.0,26.68%,$12000,Rural
134800.0,Colorado School of Mines,4751.0,40.02%,$25000,Suburb
1157200.0,Colorado School of Trades,156.0,30.15%,$19974.5,Urban
135000.0,Colorado State University-Fort Collins,23804.0,43.19%,$20502,Urban
1014800.0,Colorado Technical University-Colorado Springs,22129.0,74.66%,$31710.5,Urban
2276900.0,Community College of Aurora,4711.0,17.84%,$9625,Urban
2594300.0,CollegeAmerica-Denver,139.0,78.11%,$27217,Urban
2156200.0,Technical College of the Rockies,191.0,18.63%,$4750,Rural
954200.0,Community College of Denver,6656.0,31.0%,$10460,Urban
793806.0,Lincoln College of Technology-Denver,916.0,66.24%,$12000,Urban
137100.0,University of Denver,5753.0,35.4%,$23804,Urban
559600.0,Emily Griffith Technical College,4327.0,0.0%,PrivacySuppressed,Urban
135300.0,Fort Lewis College,3150.0,43.79%,$18866,Town
793300.0,Front Range Community College,14226.0,26.43%,$13659,Suburb
2267500.0,Glenwood Beauty Academy,63.0,77.5%,PrivacySuppressed,Town
1285000.0,International Salon and Spa Academy,280.0,52.6%,$6333,Urban
135500.0,Lamar Community College,531.0,23.01%,$9768.5,Town
135800.0,Colorado Mesa University,8494.0,50.38%,$22200,Urban
136000.0,Metropolitan State University of Denver,18968.0,43.85%,$22877.5,Urban
998100.0,Morgan Community College,680.0,10.31%,$8655.5,Town
2117500.0,Naropa University,384.0,54.71%,$24500,Urban
405702.0,National American University-Colorado Springs,196.0,53.33%,$30223,Urban
1300700.0,Nazarene Bible College,614.0,48.11%,$29476,Urban
136100.0,Northeastern Junior College,1132.0,35.32%,$10000,Town
134900.0,University of Northern Colorado,9104.0,48.45%,$21027,Urban
136200.0,Otero Junior College,893.0,21.58%,$7148,Town
450700.0,Altierus Career College-Thornton,125.0,58.94%,$8406,Suburb
889600.0,Pikes Peak Community College,10856.0,22.98%,$9000,Suburb
2116300.0,Pueblo Community College,3641.0,31.98%,$10500,Urban
954300.0,Red Rocks Community College,6150.0,21.26%,$9500,Urban
136300.0,Regis University,4016.0,50.69%,$22916,Urban
764900.0,Rocky Mountain College of Art and Design,852.0,63.25%,$32875,Urban
3306300.0,Montessori Education Center of the Rockies,16.0,38.1%,PrivacySuppressed,Urban
136500.0,Colorado State University-Pueblo,3744.0,49.06%,$19500,Urban
1287500.0,Pickens Technical College,988.0,0.0%,PrivacySuppressed,Urban
2253700.0,Intellitec College-Colorado Springs,635.0,32.88%,$17160,Urban
3066900.0,Intellitec College-Grand Junction,842.0,76.97%,$13035,Urban
136800.0,Trinidad State Junior College,1066.0,17.96%,$6500,Town
757306.0,Empire Beauty School-Thornton,100.0,75.66%,$10689,Suburb
137200.0,Western State Colorado University,1899.0,51.72%,$21360,Town
137400.0,Albertus Magnus College,1122.0,84.02%,$29253,Urban
887300.0,Paul Mitchell the School-Danbury,102.0,58.5%,$9833,Urban
1115000.0,Asnuntuck Community College,1600.0,12.29%,$7500,Suburb
2074000.0,Branford Hall Career Institute-Branford Campus,188.0,60.42%,$9500,Suburb
940700.0,Lincoln College of New England-Southington,465.0,81.72%,$23749,Suburb
141600.0,University of Bridgeport,3129.0,65.86%,$27000,Urban
137800.0,Central Connecticut State University,9317.0,56.54%,$22000,Suburb
3234300.0,Charter Oak State College,1352.0,42.99%,$17233,Suburb
2316600.0,Cortiva Institute-Newington,256.0,91.94%,$7600,Suburb
137900.0,Connecticut College,1766.0,42.84%,$23200,Urban
730500.0,Porter and Chester Institute of Branford,215.0,63.38%,$11958,Suburb
141700.0,University of Connecticut,18930.0,47.12%,$21500,Suburb
2244900.0,Goodwin College,3240.0,79.44%,$31502,Urban
730306.0,Lincoln Technical Institute-East Windsor,825.0,78.53%,$12902,Rural
142500.0,Eastern Connecticut State University,4669.0,65.34%,$23500,Town
138500.0,Fairfield University,4023.0,52.98%,$27000,Suburb
2112700.0,Paul Mitchell the School-North Haven,185.0,65.84%,$9836,Suburb
763500.0,Capital Community College,2946.0,4.54%,$5949.5,Urban
2106600.0,American Institute-West Hartford,405.0,67.18%,$8607,Urban
142200.0,University of Hartford,4835.0,62.82%,$27000,Urban
138900.0,Holy Apostles College and Seminary,133.0,20.74%,PrivacySuppressed,Suburb
451300.0,Housatonic Community College,4780.0,4.47%,$6000,Urban
139200.0,Manchester Community College,5611.0,2.33%,$5000,Suburb
698200.0,Naugatuck Valley Community College,5754.0,3.64%,$5000,Suburb
803800.0,Middlesex Community College,2304.0,4.28%,$5975,Urban
139300.0,Mitchell College,617.0,58.94%,$26000,Urban
976500.0,Three Rivers Community College,3842.0,3.53%,$7754,Urban
730300.0,Lincoln Technical Institute-New Britain,465.0,74.38%,$12902,Suburb
2202500.0,New England Tractor Trailer Training School of Connecticut,294.0,70.91%,$6333,Suburb
139700.0,University of New Haven,5147.0,67.73%,$27000,Suburb
139900.0,Norwalk Community College,4719.0,1.47%,PrivacySuppressed,Urban
139800.0,Northwestern Connecticut Community College,1002.0,2.99%,$5187,Town
745900.0,Paier College of Art Inc,70.0,59.22%,$26247.5,Suburb
1077900.0,Porter and Chester Institute of Stratford,2043.0,82.3%,$12000,Urban
140100.0,Post University,7808.0,72.33%,$27000,Suburb
1053000.0,Quinebaug Valley Community College,1401.0,0.0%,PrivacySuppressed,Suburb
140200.0,Quinnipiac University,7249.0,60.21%,$26000,Suburb
140300.0,Sacred Heart University,5496.0,60.83%,$25375,Suburb
140900.0,University of Saint Joseph,759.0,73.04%,$27000,Urban
803700.0,Gateway Community College,6346.0,3.1%,$4500,Urban
619100.0,St Vincent's College,472.0,60.94%,$23500,Urban
140600.0,Southern Connecticut State University,7703.0,60.63%,$23000,Urban
1242500.0,Stone Academy-West Haven,581.0,60.74%,$13222.5,Suburb
141400.0,Trinity College,2174.0,41.21%,$21500,Urban
976400.0,Tunxis Community College,3436.0,4.43%,$6362,Suburb
142400.0,Wesleyan University,2887.0,28.17%,$16875,Urban
138000.0,Western Connecticut State University,4890.0,59.51%,$24300,Urban
142600.0,Yale University,5742.0,9.94%,$12000,Urban
2125200.0,Margaret H Rollins School of Nursing at Beebe Medical Center,59.0,39.62%,PrivacySuppressed,Town
3025800.0,Dawn Career Institute LLC,108.0,80.86%,$9500,Suburb
1172700.0,Delaware Technical Community College-Terry,12408.0,14.59%,$5500,Urban
142800.0,Delaware State University,3678.0,67.34%,$28375,Urban
143100.0,University of Delaware,18948.0,50.33%,$24250,Suburb
142900.0,Goldey-Beacom College,770.0,48.84%,$21750,Suburb
2190400.0,Schilling-Douglas School of Hair Design LLC,133.0,60.73%,$9833,Suburb
143300.0,Wesley College,1342.0,85.44%,$30500,Urban
794800.0,Wilmington University,8346.0,42.06%,$18718,Suburb
143400.0,American University,7433.0,45.51%,$23250,Urban
143700.0,Catholic University of America,3284.0,53.53%,$26861,Urban
144100.0,University of the District of Columbia,3606.0,41.29%,$23500,Urban
144300.0,Gallaudet University,1111.0,39.88%,$15000,Urban
144400.0,George Washington University,11718.0,36.93%,$25000,Urban
144500.0,Georgetown University,7128.0,26.28%,$15494.5,Urban
144800.0,Howard University,6276.0,51.23%,$26000,Urban
145900.0,Strayer University-District of Columbia,687.0,72.1%,$34239.5,Urban
2132800.0,National Conservatory of Dramatic Arts,32.0,55.88%,PrivacySuppressed,Urban
146000.0,Trinity Washington University,1498.0,74.25%,$31000,Urban
2346200.0,Wyotech-Daytona,131.0,53.64%,$11600,Rural
1019500.0,The Art Institute of Fort Lauderdale,651.0,69.35%,$27000,Urban
1226300.0,Atlantic Technical College,3555.0,0.0%,PrivacySuppressed,Suburb
2159600.0,The Baptist College of Florida,397.0,58.41%,$20049,Town
146600.0,Barry University,3459.0,59.45%,$28000,Suburb
146700.0,Bethune-Cookman University,3905.0,83.98%,$34750,Urban
150500.0,Lynn University,2182.0,29.5%,$17875,Urban
3382300.0,North Florida Technical College,90.0,0.0%,PrivacySuppressed,Town
147000.0,Eastern Florida State College,12306.0,21.69%,$9139,Suburb
150000.0,Broward College,35127.0,14.52%,$3500,Urban
1072401.0,Carlos Albizu University-Miami,236.0,33.61%,$16250,Suburb
147100.0,College of Central Florida,5932.0,28.47%,$10750,Urban
349503.0,Johnson University Florida,180.0,67.03%,$23250,Suburb
395400.0,University of Central Florida,56366.0,42.15%,$18130,Suburb
2297000.0,Charlotte Technical College,215.0,0.0%,PrivacySuppressed,Suburb
147200.0,Chipola College,1482.0,0.0%,PrivacySuppressed,Town
1323400.0,Lorenzo Walker Technical College,666.0,0.0%,PrivacySuppressed,Suburb
147500.0,Daytona State College,10892.0,20.34%,$7624,Urban
1303904.0,South University-West Palm Beach,698.0,72.68%,$25000,Suburb
148700.0,Eckerd College,2018.0,68.18%,$26549,Urban
147700.0,Florida SouthWestern State College,12618.0,28.51%,$8000,Suburb
147800.0,Edward Waters College,946.0,24.17%,$29875,Urban
147900.0,Embry-Riddle Aeronautical University-Daytona Beach,5689.0,47.51%,$24250,Urban
148000.0,Florida Agricultural and Mechanical University,7552.0,63.96%,$28002,Urban
148100.0,Florida Atlantic University,23748.0,37.03%,$16800,Urban
148400.0,Florida State College at Jacksonville,18789.0,47.89%,$10674,Urban
789300.0,Flagler College-St Augustine,2674.0,58.15%,$23250,Suburb
148200.0,Florida College,505.0,61.08%,$15000,Suburb
2089600.0,Concorde Career Institute-Jacksonville,621.0,71.72%,$9500,Urban
2275100.0,Concorde Career Institute-Miramar,528.0,72.69%,$9500,Suburb
2172700.0,Concorde Career Institute-Tampa,511.0,73.0%,$9500,Urban
3115500.0,AdventHealth University,1316.0,53.47%,$22500,Urban
146900.0,Florida Institute of Technology,3395.0,37.06%,$27000,Urban
2329900.0,Florida Institute of Ultrasound Inc,80.0,68.75%,PrivacySuppressed,Urban
963500.0,Florida International University,41834.0,38.81%,$17250,Suburb
148500.0,Florida Keys Community College,830.0,17.18%,$9500,Town
148600.0,Florida Memorial University,1173.0,72.42%,$39500,Suburb
2305800.0,Florida Career College-Miami,502.0,62.73%,$9500,Suburb
4129900.0,Florida School of Massage,79.0,77.05%,$7072,Rural
148800.0,Florida Southern College,2561.0,62.86%,$24880,Urban
148900.0,Florida State University,32614.0,41.35%,$20250,Urban
2218700.0,Florida Technical College,3989.0,56.64%,$12270,Suburb
153500.0,University of Florida,33655.0,27.33%,$16195.5,Urban
2338400.0,Fort Pierce Beauty Academy,30.0,61.11%,$2908,Suburb
2362100.0,Full Sail University,16859.0,54.13%,$28756,Suburb
2307400.0,George Stone Technical College,555.0,0.0%,PrivacySuppressed,Suburb
3079800.0,George T Baker Aviation Technical College,742.0,0.0%,PrivacySuppressed,Suburb
149000.0,Gulf Coast State College,4028.0,11.56%,$7500,Urban
2325100.0,Key College,60.0,66.67%,PrivacySuppressed,Suburb
787000.0,Hillsborough Community College,23235.0,48.53%,$9901,Urban
2188900.0,Hobe Sound Bible College,233.0,24.63%,PrivacySuppressed,Suburb
4162500.0,Hollywood Institute of Beauty Careers,235.0,59.54%,$7666,Suburb
2279600.0,Cortiva Institute-Florida,180.0,89.12%,$7917,Urban
149300.0,Indian River State College,13631.0,8.92%,$6332.5,Suburb
3031400.0,Sanford-Brown College-Tampa,8.0,87.72%,$30332.5,Urban
2257900.0,International Academy,154.0,56.95%,$9500,Suburb
887800.0,AI Miami International University of Art and Design,1419.0,57.24%,$31000,Urban
149500.0,Jacksonville University,2829.0,48.3%,$21584.5,Urban
2151900.0,Keiser University-Ft Lauderdale,16625.0,69.49%,$25702,Urban
2287100.0,La Belle Beauty School,236.0,84.92%,$7537,Suburb
150100.0,Florida Gateway College,2285.0,6.98%,$4500,Town
2228300.0,Lake Technical College,698.0,0.0%,PrivacySuppressed,Suburb
150200.0,Lake-Sumter State College,3774.0,4.55%,$7897,Suburb
755800.0,Fort Myers Technical College,1086.0,0.0%,PrivacySuppressed,Urban
558500.0,Lively Technical Center,701.0,0.0%,PrivacySuppressed,Urban
558600.0,Lindsey Hopkins Technical College,542.0,0.0%,PrivacySuppressed,Urban
1016100.0,Loraines Academy & Spa,113.0,50.83%,$6333,Urban
3100900.0,Luther Rice College & Seminary,311.0,52.99%,$27167,Suburb
150400.0,State College of Florida-Manatee-Sarasota,8493.0,26.47%,$7203,Suburb
561200.0,Manatee Technical College,755.0,0.0%,PrivacySuppressed,Suburb
560800.0,Traviss Technical College,340.0,0.0%,PrivacySuppressed,Rural
