Date,Year,Month,Day,Average Price,Total Volume,Type,Region
2015-10-25,2015,10,25,1.12,687650.0,conventional,Chicago
2015-10-18,2015,10,18,1.15,690303.0,conventional,Chicago
2015-10-11,2015,10,11,1.08,708914.0,conventional,Chicago
2015-10-04,2015,10,4,1.18,675173.0,conventional,Chicago
2015-09-27,2015,9,27,1.15,720502.0,conventional,Chicago
2015-09-20,2015,9,20,1.19,729117.0,conventional,Chicago
2015-09-13,2015,9,13,1.19,775671.0,conventional,Chicago
2015-09-06,2015,9,6,1.11,808678.0,conventional,Chicago
2015-08-30,2015,8,30,1.12,773774.0,conventional,Chicago
2015-08-23,2015,8,23,1.2,751850.0,conventional,Chicago
2015-08-16,2015,8,16,1.16,817691.0,conventional,Chicago
2015-08-09,2015,8,9,1.25,731125.0,conventional,Chicago
2015-08-02,2015,8,2,1.27,761027.0,conventional,Chicago
2015-07-26,2015,7,26,1.12,791332.0,conventional,Chicago
2015-07-19,2015,7,19,1.24,797060.0,conventional,Chicago
2015-07-12,2015,7,12,1.26,772151.0,conventional,Chicago
2015-07-05,2015,7,5,1.24,937317.0,conventional,Chicago
2015-06-28,2015,6,28,1.21,786250.0,conventional,Chicago
2015-06-21,2015,6,21,1.24,804903.0,conventional,Chicago
2015-06-14,2015,6,14,1.21,868197.0,conventional,Chicago
2015-06-07,2015,6,7,1.24,824216.0,conventional,Chicago
2015-05-31,2015,5,31,1.26,803572.0,conventional,Chicago
2015-05-24,2015,5,24,1.23,887105.0,conventional,Chicago
2015-05-17,2015,5,17,1.23,817870.0,conventional,Chicago
2015-05-10,2015,5,10,1.23,835939.0,conventional,Chicago
2015-05-03,2015,5,3,1.04,978376.0,conventional,Chicago
2015-04-26,2015,4,26,1.24,779868.0,conventional,Chicago
2015-04-19,2015,4,19,1.24,832529.0,conventional,Chicago
2015-04-12,2015,4,12,1.24,710719.0,conventional,Chicago
2015-04-05,2015,4,5,1.27,751812.0,conventional,Chicago
2015-03-29,2015,3,29,1.22,757272.0,conventional,Chicago
2015-03-22,2015,3,22,1.21,799947.0,conventional,Chicago
2015-03-15,2015,3,15,1.09,827010.0,conventional,Chicago
2015-03-08,2015,3,8,1.18,772997.0,conventional,Chicago
2015-03-01,2015,3,1,1.09,863392.0,conventional,Chicago
2015-02-22,2015,2,22,1.18,773078.0,conventional,Chicago
2015-02-15,2015,2,15,1.17,726401.0,conventional,Chicago
2015-02-08,2015,2,8,1.13,729326.0,conventional,Chicago
2015-02-01,2015,2,1,0.91,1133492.0,conventional,Chicago
2015-01-25,2015,1,25,1.22,745439.0,conventional,Chicago
2015-01-18,2015,1,18,1.14,797741.0,conventional,Chicago
2015-01-11,2015,1,11,1.15,802875.0,conventional,Chicago
2015-01-04,2015,1,4,1.11,783068.0,conventional,Chicago
2015-12-27,2015,12,27,0.87,162994.0,conventional,CincinnatiDayton
2015-12-20,2015,12,20,0.85,175426.0,conventional,CincinnatiDayton
2015-12-13,2015,12,13,0.79,207386.0,conventional,CincinnatiDayton
2015-12-06,2015,12,6,0.83,207513.0,conventional,CincinnatiDayton
2015-11-29,2015,11,29,0.88,141356.0,conventional,CincinnatiDayton
2015-11-22,2015,11,22,0.89,174893.0,conventional,CincinnatiDayton
2015-11-15,2015,11,15,0.88,193723.0,conventional,CincinnatiDayton
2015-11-08,2015,11,8,0.87,239070.0,conventional,CincinnatiDayton
2015-11-01,2015,11,1,0.93,254760.0,conventional,CincinnatiDayton
2015-10-25,2015,10,25,1.01,203682.0,conventional,CincinnatiDayton
2015-10-18,2015,10,18,0.98,186045.0,conventional,CincinnatiDayton
2015-10-11,2015,10,11,0.91,213528.0,conventional,CincinnatiDayton
2015-10-04,2015,10,4,0.93,235244.0,conventional,CincinnatiDayton
2015-09-27,2015,9,27,1.08,202013.0,conventional,CincinnatiDayton
2015-09-20,2015,9,20,1.05,210445.0,conventional,CincinnatiDayton
2015-09-13,2015,9,13,1.05,216549.0,conventional,CincinnatiDayton
2015-09-06,2015,9,6,1.02,232158.0,conventional,CincinnatiDayton
2015-08-30,2015,8,30,1.01,234132.0,conventional,CincinnatiDayton
2015-08-23,2015,8,23,1.05,208609.0,conventional,CincinnatiDayton
2015-08-16,2015,8,16,1.01,234349.0,conventional,CincinnatiDayton
2015-08-09,2015,8,9,1.08,214374.0,conventional,CincinnatiDayton
2015-08-02,2015,8,2,1.09,206121.0,conventional,CincinnatiDayton
2015-07-26,2015,7,26,1.03,216611.0,conventional,CincinnatiDayton
2015-07-19,2015,7,19,1.06,223479.0,conventional,CincinnatiDayton
2015-07-12,2015,7,12,1.03,218171.0,conventional,CincinnatiDayton
2015-07-05,2015,7,5,1.03,250626.0,conventional,CincinnatiDayton
2015-06-28,2015,6,28,1.01,225166.0,conventional,CincinnatiDayton
2015-06-21,2015,6,21,1.02,243012.0,conventional,CincinnatiDayton
2015-06-14,2015,6,14,1.05,229364.0,conventional,CincinnatiDayton
2015-06-07,2015,6,7,1.07,234982.0,conventional,CincinnatiDayton
2015-05-31,2015,5,31,1.06,222383.0,conventional,CincinnatiDayton
2015-05-24,2015,5,24,1.1,222390.0,conventional,CincinnatiDayton
2015-05-17,2015,5,17,1.04,234579.0,conventional,CincinnatiDayton
2015-05-10,2015,5,10,1.06,259599.0,conventional,CincinnatiDayton
2015-05-03,2015,5,3,1.08,238141.0,conventional,CincinnatiDayton
2015-04-26,2015,4,26,1.06,214470.0,conventional,CincinnatiDayton
2015-04-19,2015,4,19,1.02,226979.0,conventional,CincinnatiDayton
2015-04-12,2015,4,12,1.02,188938.0,conventional,CincinnatiDayton
2015-04-05,2015,4,5,1.06,196169.0,conventional,CincinnatiDayton
2015-03-29,2015,3,29,0.95,198365.0,conventional,CincinnatiDayton
2015-03-22,2015,3,22,0.98,212720.0,conventional,CincinnatiDayton
2015-03-15,2015,3,15,0.94,196009.0,conventional,CincinnatiDayton
2015-03-08,2015,3,8,0.87,219111.0,conventional,CincinnatiDayton
2015-03-01,2015,3,1,0.89,226952.0,conventional,CincinnatiDayton
2015-02-22,2015,2,22,0.93,183072.0,conventional,CincinnatiDayton
2015-02-15,2015,2,15,0.94,169950.0,conventional,CincinnatiDayton
2015-02-08,2015,2,8,0.93,186617.0,conventional,CincinnatiDayton
2015-02-01,2015,2,1,0.86,300905.0,conventional,CincinnatiDayton
2015-01-25,2015,1,25,0.93,213554.0,conventional,CincinnatiDayton
2015-01-18,2015,1,18,0.93,175681.0,conventional,CincinnatiDayton
2015-01-11,2015,1,11,0.92,201392.0,conventional,CincinnatiDayton
2015-01-04,2015,1,4,0.88,228570.0,conventional,CincinnatiDayton
2015-12-27,2015,12,27,0.99,107565.0,conventional,Columbus
2015-12-20,2015,12,20,1.03,117393.0,conventional,Columbus
2015-12-13,2015,12,13,1.03,124617.0,conventional,Columbus
2015-12-06,2015,12,6,0.99,137196.0,conventional,Columbus
2015-11-29,2015,11,29,1.03,97236.0,conventional,Columbus
2015-11-22,2015,11,22,1.04,115090.0,conventional,Columbus
2015-11-15,2015,11,15,0.99,117463.0,conventional,Columbus
2015-11-08,2015,11,8,0.95,152085.0,conventional,Columbus
2015-11-01,2015,11,1,0.99,135237.0,conventional,Columbus
2015-10-25,2015,10,25,1.04,119210.0,conventional,Columbus
2015-10-18,2015,10,18,0.98,137774.0,conventional,Columbus
2015-10-11,2015,10,11,0.9,145306.0,conventional,Columbus
2015-10-04,2015,10,4,0.93,134327.0,conventional,Columbus
2015-09-27,2015,9,27,1.02,137299.0,conventional,Columbus
2015-09-20,2015,9,20,1.0,165069.0,conventional,Columbus
2015-09-13,2015,9,13,1.02,169025.0,conventional,Columbus
2015-09-06,2015,9,6,1.04,144563.0,conventional,Columbus
2015-08-30,2015,8,30,1.03,147231.0,conventional,Columbus
2015-08-23,2015,8,23,1.08,130921.0,conventional,Columbus
2015-08-16,2015,8,16,1.03,155882.0,conventional,Columbus
2015-08-09,2015,8,9,1.0,167388.0,conventional,Columbus
2015-08-02,2015,8,2,1.05,148598.0,conventional,Columbus
2015-07-26,2015,7,26,1.02,159846.0,conventional,Columbus
2015-07-19,2015,7,19,1.05,159137.0,conventional,Columbus
2015-07-12,2015,7,12,1.04,143993.0,conventional,Columbus
2015-07-05,2015,7,5,0.98,173371.0,conventional,Columbus
2015-06-28,2015,6,28,0.94,159971.0,conventional,Columbus
2015-06-21,2015,6,21,0.99,164161.0,conventional,Columbus
2015-06-14,2015,6,14,1.01,171354.0,conventional,Columbus
2015-06-07,2015,6,7,1.03,187984.0,conventional,Columbus
2015-05-31,2015,5,31,1.1,143986.0,conventional,Columbus
2015-05-24,2015,5,24,1.01,171880.0,conventional,Columbus
2015-05-17,2015,5,17,1.0,180512.0,conventional,Columbus
2015-05-10,2015,5,10,1.1,162803.0,conventional,Columbus
2015-05-03,2015,5,3,0.99,176738.0,conventional,Columbus
2015-04-26,2015,4,26,1.02,161438.0,conventional,Columbus
2015-04-19,2015,4,19,1.0,172913.0,conventional,Columbus
2015-04-12,2015,4,12,1.07,129397.0,conventional,Columbus
2015-04-05,2015,4,5,1.09,126110.0,conventional,Columbus
2015-03-29,2015,3,29,0.96,139065.0,conventional,Columbus
2015-03-22,2015,3,22,0.94,182625.0,conventional,Columbus
2015-03-15,2015,3,15,1.01,149884.0,conventional,Columbus
2015-03-08,2015,3,8,0.95,141282.0,conventional,Columbus
2015-03-01,2015,3,1,1.03,136795.0,conventional,Columbus
2015-02-22,2015,2,22,1.09,114281.0,conventional,Columbus
2015-02-15,2015,2,15,1.05,106664.0,conventional,Columbus
2015-02-08,2015,2,8,0.96,128078.0,conventional,Columbus
2015-02-01,2015,2,1,0.87,216653.0,conventional,Columbus
2015-01-25,2015,1,25,1.08,116996.0,conventional,Columbus
2015-01-18,2015,1,18,1.02,116450.0,conventional,Columbus
2015-01-11,2015,1,11,0.97,125742.0,conventional,Columbus
2015-01-04,2015,1,4,0.89,158638.0,conventional,Columbus
2015-12-27,2015,12,27,0.8,1020391.0,conventional,DallasFtWorth
2015-12-20,2015,12,20,0.82,928051.0,conventional,DallasFtWorth
2015-12-13,2015,12,13,0.79,980891.0,conventional,DallasFtWorth
2015-12-06,2015,12,6,0.74,1054850.0,conventional,DallasFtWorth
2015-11-29,2015,11,29,0.8,839819.0,conventional,DallasFtWorth
2015-11-22,2015,11,22,0.78,885067.0,conventional,DallasFtWorth
2015-11-15,2015,11,15,0.71,1040440.0,conventional,DallasFtWorth
2015-11-08,2015,11,8,0.8,977717.0,conventional,DallasFtWorth
2015-11-01,2015,11,1,0.78,1114178.0,conventional,DallasFtWorth
2015-10-25,2015,10,25,0.86,1010395.0,conventional,DallasFtWorth
2015-10-18,2015,10,18,0.83,992984.0,conventional,DallasFtWorth
2015-10-11,2015,10,11,0.81,1100679.0,conventional,DallasFtWorth
2015-10-04,2015,10,4,0.82,1104602.0,conventional,DallasFtWorth
2015-09-27,2015,9,27,0.84,1063584.0,conventional,DallasFtWorth
2015-09-20,2015,9,20,0.77,1155213.0,conventional,DallasFtWorth
2015-09-13,2015,9,13,0.86,1212585.0,conventional,DallasFtWorth
2015-09-06,2015,9,6,0.84,1270740.0,conventional,DallasFtWorth
2015-08-30,2015,8,30,0.82,1101681.0,conventional,DallasFtWorth
2015-08-23,2015,8,23,0.85,1120172.0,conventional,DallasFtWorth
2015-08-16,2015,8,16,0.88,1122668.0,conventional,DallasFtWorth
2015-08-09,2015,8,9,0.85,1124260.0,conventional,DallasFtWorth
2015-08-02,2015,8,2,0.87,1067498.0,conventional,DallasFtWorth
2015-07-26,2015,7,26,0.8,1191311.0,conventional,DallasFtWorth
2015-07-19,2015,7,19,0.82,1186879.0,conventional,DallasFtWorth
2015-07-12,2015,7,12,0.82,1144448.0,conventional,DallasFtWorth
2015-07-05,2015,7,5,0.83,1320696.0,conventional,DallasFtWorth
2015-06-28,2015,6,28,0.77,1203554.0,conventional,DallasFtWorth
2015-06-21,2015,6,21,0.75,1283503.0,conventional,DallasFtWorth
2015-06-14,2015,6,14,0.65,1508750.0,conventional,DallasFtWorth
2015-06-07,2015,6,7,0.73,1255576.0,conventional,DallasFtWorth
2015-05-31,2015,5,31,0.68,1377671.0,conventional,DallasFtWorth
2015-05-24,2015,5,24,0.81,1184131.0,conventional,DallasFtWorth
2015-05-17,2015,5,17,0.73,1219398.0,conventional,DallasFtWorth
2015-05-10,2015,5,10,0.75,1298826.0,conventional,DallasFtWorth
2015-05-03,2015,5,3,0.77,1282852.0,conventional,DallasFtWorth
2015-04-26,2015,4,26,0.81,1102640.0,conventional,DallasFtWorth
2015-04-19,2015,4,19,0.8,1137812.0,conventional,DallasFtWorth
2015-04-12,2015,4,12,0.72,1266900.0,conventional,DallasFtWorth
2015-04-05,2015,4,5,0.77,1324349.0,conventional,DallasFtWorth
2015-03-29,2015,3,29,0.79,1164808.0,conventional,DallasFtWorth
2015-03-22,2015,3,22,0.67,1333424.0,conventional,DallasFtWorth
2015-03-15,2015,3,15,0.72,1211159.0,conventional,DallasFtWorth
2015-03-08,2015,3,8,0.75,1218684.0,conventional,DallasFtWorth
2015-03-01,2015,3,1,0.82,1144032.0,conventional,DallasFtWorth
2015-02-22,2015,2,22,0.8,1116601.0,conventional,DallasFtWorth
2015-02-15,2015,2,15,0.77,1020857.0,conventional,DallasFtWorth
2015-02-08,2015,2,8,0.67,1207168.0,conventional,DallasFtWorth
2015-02-01,2015,2,1,0.68,1391089.0,conventional,DallasFtWorth
2015-01-25,2015,1,25,0.8,1008295.0,conventional,DallasFtWorth
2015-01-18,2015,1,18,0.76,1091677.0,conventional,DallasFtWorth
2015-01-11,2015,1,11,0.76,1128693.0,conventional,DallasFtWorth
2015-01-04,2015,1,4,0.74,1086364.0,conventional,DallasFtWorth
2015-12-27,2015,12,27,0.98,625475.0,conventional,Denver
2015-12-20,2015,12,20,1.05,528945.0,conventional,Denver
2015-12-13,2015,12,13,0.83,741702.0,conventional,Denver
2015-12-06,2015,12,6,0.76,838225.0,conventional,Denver
2015-11-29,2015,11,29,1.12,429110.0,conventional,Denver
2015-11-22,2015,11,22,0.85,724866.0,conventional,Denver
2015-11-15,2015,11,15,0.82,925618.0,conventional,Denver
2015-11-08,2015,11,8,0.93,690634.0,conventional,Denver
2015-11-01,2015,11,1,0.82,831994.0,conventional,Denver
2015-10-25,2015,10,25,0.93,735207.0,conventional,Denver
2015-10-18,2015,10,18,0.87,805438.0,conventional,Denver
2015-10-11,2015,10,11,0.9,775977.0,conventional,Denver
2015-10-04,2015,10,4,1.02,678936.0,conventional,Denver
2015-09-27,2015,9,27,0.97,694872.0,conventional,Denver
2015-09-20,2015,9,20,0.98,760083.0,conventional,Denver
2015-09-13,2015,9,13,1.01,735437.0,conventional,Denver
2015-09-06,2015,9,6,1.09,729047.0,conventional,Denver
2015-08-30,2015,8,30,1.14,721704.0,conventional,Denver
2015-08-23,2015,8,23,1.2,598195.0,conventional,Denver
2015-08-16,2015,8,16,1.17,648148.0,conventional,Denver
2015-08-09,2015,8,9,1.09,669377.0,conventional,Denver
2015-08-02,2015,8,2,1.05,727917.0,conventional,Denver
2015-07-26,2015,7,26,1.18,703673.0,conventional,Denver
2015-07-19,2015,7,19,1.1,857873.0,conventional,Denver
2015-07-12,2015,7,12,1.18,738934.0,conventional,Denver
2015-07-05,2015,7,5,1.19,736913.0,conventional,Denver
2015-06-28,2015,6,28,1.2,696698.0,conventional,Denver
2015-06-21,2015,6,21,1.16,730827.0,conventional,Denver
2015-06-14,2015,6,14,1.16,743006.0,conventional,Denver
2015-06-07,2015,6,7,1.11,782887.0,conventional,Denver
2015-05-31,2015,5,31,1.26,600378.0,conventional,Denver
2015-05-24,2015,5,24,1.16,657593.0,conventional,Denver
2015-05-17,2015,5,17,1.21,592588.0,conventional,Denver
2015-05-10,2015,5,10,1.08,735145.0,conventional,Denver
2015-05-03,2015,5,3,1.01,781496.0,conventional,Denver
2015-04-26,2015,4,26,1.19,620827.0,conventional,Denver
2015-04-19,2015,4,19,1.08,797021.0,conventional,Denver
2015-04-12,2015,4,12,1.05,858681.0,conventional,Denver
2015-04-05,2015,4,5,1.19,645728.0,conventional,Denver
2015-03-29,2015,3,29,1.11,627546.0,conventional,Denver
2015-03-22,2015,3,22,1.15,603112.0,conventional,Denver
2015-03-15,2015,3,15,1.03,662132.0,conventional,Denver
2015-03-08,2015,3,8,1.03,719793.0,conventional,Denver
2015-03-01,2015,3,1,1.03,670820.0,conventional,Denver
2015-02-22,2015,2,22,1.0,899303.0,conventional,Denver
2015-02-15,2015,2,15,1.12,629074.0,conventional,Denver
2015-02-08,2015,2,8,0.95,766576.0,conventional,Denver
2015-02-01,2015,2,1,0.93,990212.0,conventional,Denver
2015-01-25,2015,1,25,1.02,695659.0,conventional,Denver
2015-01-18,2015,1,18,0.99,808194.0,conventional,Denver
2015-01-11,2015,1,11,1.09,666579.0,conventional,Denver
2015-01-04,2015,1,4,0.99,668086.0,conventional,Denver
2015-12-27,2015,12,27,1.08,255500.0,conventional,Detroit
2015-12-20,2015,12,20,1.1,250436.0,conventional,Detroit
2015-12-13,2015,12,13,1.05,275588.0,conventional,Detroit
2015-12-06,2015,12,6,0.98,339797.0,conventional,Detroit
2015-11-29,2015,11,29,1.11,228427.0,conventional,Detroit
2015-11-22,2015,11,22,1.09,270529.0,conventional,Detroit
2015-11-15,2015,11,15,1.1,248933.0,conventional,Detroit
2015-11-08,2015,11,8,1.03,343646.0,conventional,Detroit
2015-11-01,2015,11,1,1.04,340747.0,conventional,Detroit
2015-10-25,2015,10,25,1.17,251337.0,conventional,Detroit
2015-10-18,2015,10,18,0.97,358143.0,conventional,Detroit
2015-10-11,2015,10,11,0.99,362401.0,conventional,Detroit
2015-10-04,2015,10,4,1.1,286401.0,conventional,Detroit
2015-09-27,2015,9,27,1.17,257472.0,conventional,Detroit
2015-09-20,2015,9,20,1.0,373545.0,conventional,Detroit
2015-09-13,2015,9,13,1.03,401473.0,conventional,Detroit
2015-09-06,2015,9,6,1.09,336982.0,conventional,Detroit
2015-08-30,2015,8,30,0.96,422763.0,conventional,Detroit
2015-08-23,2015,8,23,1.11,267968.0,conventional,Detroit
2015-08-16,2015,8,16,0.97,400252.0,conventional,Detroit
2015-08-09,2015,8,9,1.07,341290.0,conventional,Detroit
2015-08-02,2015,8,2,1.04,364736.0,conventional,Detroit
2015-07-26,2015,7,26,0.99,326234.0,conventional,Detroit
2015-07-19,2015,7,19,1.04,370831.0,conventional,Detroit
2015-07-12,2015,7,12,1.02,310050.0,conventional,Detroit
2015-07-05,2015,7,5,1.06,373692.0,conventional,Detroit
2015-06-28,2015,6,28,1.0,329754.0,conventional,Detroit
2015-06-21,2015,6,21,0.97,424581.0,conventional,Detroit
2015-06-14,2015,6,14,1.04,372414.0,conventional,Detroit
2015-06-07,2015,6,7,0.97,447814.0,conventional,Detroit
2015-05-31,2015,5,31,1.09,324401.0,conventional,Detroit
2015-05-24,2015,5,24,1.03,373245.0,conventional,Detroit
2015-05-17,2015,5,17,0.95,495156.0,conventional,Detroit
2015-05-10,2015,5,10,1.11,360918.0,conventional,Detroit
2015-05-03,2015,5,3,1.06,374660.0,conventional,Detroit
2015-04-26,2015,4,26,1.01,361243.0,conventional,Detroit
2015-04-19,2015,4,19,0.96,468643.0,conventional,Detroit
2015-04-12,2015,4,12,1.02,271182.0,conventional,Detroit
2015-04-05,2015,4,5,1.11,295385.0,conventional,Detroit
2015-03-29,2015,3,29,0.97,304048.0,conventional,Detroit
2015-03-22,2015,3,22,0.97,455372.0,conventional,Detroit
2015-03-15,2015,3,15,1.13,254975.0,conventional,Detroit
2015-03-08,2015,3,8,1.01,278695.0,conventional,Detroit
2015-03-01,2015,3,1,0.97,397900.0,conventional,Detroit
2015-02-22,2015,2,22,1.15,250889.0,conventional,Detroit
2015-02-15,2015,2,15,1.16,255598.0,conventional,Detroit
2015-02-08,2015,2,8,1.11,268196.0,conventional,Detroit
2015-02-01,2015,2,1,0.92,539751.0,conventional,Detroit
2015-01-25,2015,1,25,1.19,277325.0,conventional,Detroit
2015-01-18,2015,1,18,1.1,291788.0,conventional,Detroit
2015-01-11,2015,1,11,1.08,332165.0,conventional,Detroit
2015-01-04,2015,1,4,1.01,369694.0,conventional,Detroit
2015-12-27,2015,12,27,1.13,147714.0,conventional,GrandRapids
2015-12-20,2015,12,20,1.13,126262.0,conventional,GrandRapids
2015-12-13,2015,12,13,1.24,117646.0,conventional,GrandRapids
2015-12-06,2015,12,6,0.93,217175.0,conventional,GrandRapids
2015-11-29,2015,11,29,1.12,120552.0,conventional,GrandRapids
2015-11-22,2015,11,22,1.11,140981.0,conventional,GrandRapids
2015-11-15,2015,11,15,1.2,129449.0,conventional,GrandRapids
2015-11-08,2015,11,8,0.93,198258.0,conventional,GrandRapids
2015-11-01,2015,11,1,0.91,205592.0,conventional,GrandRapids
2015-10-25,2015,10,25,1.14,134921.0,conventional,GrandRapids
2015-10-18,2015,10,18,0.94,184807.0,conventional,GrandRapids
2015-10-11,2015,10,11,0.97,198770.0,conventional,GrandRapids
2015-10-04,2015,10,4,0.99,160322.0,conventional,GrandRapids
2015-09-27,2015,9,27,1.15,137850.0,conventional,GrandRapids
2015-09-20,2015,9,20,0.88,244696.0,conventional,GrandRapids
2015-09-13,2015,9,13,0.95,219381.0,conventional,GrandRapids
2015-09-06,2015,9,6,1.09,170309.0,conventional,GrandRapids
2015-08-30,2015,8,30,0.91,226899.0,conventional,GrandRapids
2015-08-23,2015,8,23,1.28,128682.0,conventional,GrandRapids
2015-08-16,2015,8,16,0.89,268902.0,conventional,GrandRapids
2015-08-09,2015,8,9,1.08,186733.0,conventional,GrandRapids
2015-08-02,2015,8,2,1.05,184067.0,conventional,GrandRapids
2015-07-26,2015,7,26,1.12,153869.0,conventional,GrandRapids
2015-07-19,2015,7,19,1.05,215736.0,conventional,GrandRapids
2015-07-12,2015,7,12,1.19,153113.0,conventional,GrandRapids
2015-07-05,2015,7,5,1.16,202843.0,conventional,GrandRapids
2015-06-28,2015,6,28,1.1,155972.0,conventional,GrandRapids
2015-06-21,2015,6,21,0.96,265556.0,conventional,GrandRapids
2015-06-14,2015,6,14,1.07,197388.0,conventional,GrandRapids
2015-06-07,2015,6,7,1.14,212599.0,conventional,GrandRapids
2015-05-31,2015,5,31,1.31,167908.0,conventional,GrandRapids
2015-05-24,2015,5,24,1.3,158917.0,conventional,GrandRapids
2015-05-17,2015,5,17,0.97,277502.0,conventional,GrandRapids
2015-05-10,2015,5,10,1.36,159643.0,conventional,GrandRapids
2015-05-03,2015,5,3,1.06,238551.0,conventional,GrandRapids
2015-04-26,2015,4,26,1.09,189609.0,conventional,GrandRapids
2015-04-19,2015,4,19,0.93,310672.0,conventional,GrandRapids
2015-04-12,2015,4,12,1.13,147494.0,conventional,GrandRapids
2015-04-05,2015,4,5,1.22,157722.0,conventional,GrandRapids
2015-03-29,2015,3,29,1.11,149631.0,conventional,GrandRapids
